"gene","GO_ID","D","T1","T2","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0032879",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0032880",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0033993",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0226218378523309,0.99392381413511,6,59,"response to lipid","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0034014",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0388759082404893,1,1,1,"response to triglyceride","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0034284",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0034645",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035239",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035295",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035303",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035306",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035690",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035701",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0035774",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0036211",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0036314",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0036315",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0040011",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0040012",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0143746764867251,0.995302152186227,9,108,"regulation of locomotion","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0040017",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.043970294437154,0.98782249695471,5,53,"positive regulation of locomotion","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042127",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0336137806939317,0.987192198576932,9,124,"regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042157",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042158",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042176",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042221",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042268",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0388759082404893,1,1,1,"regulation of cytolysis","BP","death","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042493",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042578",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0042981",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043065",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043067",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043068",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043085",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043170",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043226",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043227",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043229",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043231",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043412",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.00260749924077771,0.99899660438462,19,256,"macromolecule modification","BP","other metabolic processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043434",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043534",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.00450460348026057,0.999940758597828,2,3,"blood vessel endothelial cell migration","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043542",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0249248040322949,0.998492282016921,2,7,"endothelial cell migration","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0043687",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044093",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044237",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044238",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044249",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044255",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044260",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0247101438620114,0.987043693188857,25,441,"cellular macromolecule metabolic process","BP","other metabolic processes","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044267",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,0.0131377612407073,0.994009907191605,19,295,NA,NA,"protein metabolism","P"
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044421",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044424",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0044464",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0045732",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.27513_t","GO:0045833",NA,"0.977324565869858",NA,"45351.EDO37905","0","917","KOG3637@1|root; KOG3637@2759|Eukaryota; 38DDW@33154|Opisthokonta; 3BH46@33208|Metazoa","33208|Metazoa","W","glycosylphosphatidylinositol phospholipase D activity","GPLD1","3.1.4.50","ko:K01127","ko00563; map00563",NA,"R06623",NA,"ko00000; ko00001; ko01000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
